gn_code;douanerecht;type_duty
6406109000;3.000 %;DUT 3TH
6406109010;3.000 %;DUT 3TH
6406109090;3.000 %;DUT 3TH
6406209000;3.000 %;DUT 3TH
6406903000;3.000 %;DUT 3TH
6406903090;3.000 %;DUT 3TH
6406905000;3.000 %;DUT 3TH
6406905090;3.000 %;DUT 3TH
6406909010;3.000 %;DUT 3TH
6406909090;3.000 %;DUT 3TH
6501000000;2.700 %;DUT 3TH
6502000000;0.000 %;DUT 3TH
6504000000;0.000 %;DUT 3TH
6505001000;5.700 %;DUT 3TH
6505003000;2.700 %;DUT 3TH
6505009000;2.700 %;DUT 3TH
6505009090;2.700 %;DUT 3TH
6505009090;2.700 %;DUT 3TH
6506101000;2.700 %;DUT 3TH
6506108000;2.700 %;DUT 3TH
6506910000;2.700 %;DUT 3TH
6506999000;2.700 %;DUT 3TH
6507000000;2.700 %;DUT 3TH
6601100000;4.700 %;DUT 3TH
6601910000;4.700 %;DUT 3TH
6601992000;4.700 %;DUT 3TH
6601992000;4.700 %;DUT 3TH
6601999000;4.700 %;DUT 3TH
6602000000;2.700 %;DUT 3TH
6602000090;2.700 %;DUT 3TH
6603200000;5.200 %;DUT 3TH
6603901000;2.700 %;DUT 3TH
6603909000;5.000 %;DUT 3TH
6603909000;5.000 %;DUT 3TH
6701000000;2.700 %;DUT 3TH
6702100000;4.700 %;DUT 3TH
6702900000;4.700 %;DUT 3TH
6704110000;2.200 %;DUT 3TH
6704190000;2.200 %;DUT 3TH
6704200000;2.200 %;DUT 3TH
6704900000;2.200 %;DUT 3TH
6801000000;0.000 %;DUT 3TH
6801000000;0.000 %;DUT 3TH
6802100000;0.000 %;DUT 3TH
6802210000;1.700 %;DUT 3TH
6802210000;1.700 %;DUT 3TH
6802230000;1.700 %;DUT 3TH
6802230000;1.700 %;DUT 3TH
6802230000;1.700 %;DUT 3TH
6802290000;1.700 %;DUT 3TH
6802290000;1.700 %;DUT 3TH
6802910000;1.700 %;DUT 3TH
6802910010;1.700 %;DUT 3TH
6802910090;1.700 %;DUT 3TH
6802910090;1.700 %;DUT 3TH
6802920010;1.700 %;DUT 3TH
6802920090;1.700 %;DUT 3TH
6802920090;1.700 %;DUT 3TH
6802931000;0.000 %;DUT 3TH
6802939000;1.700 %;DUT 3TH
6802939010;1.700 %;DUT 3TH
6802939090;1.700 %;DUT 3TH
6802939090;1.700 %;DUT 3TH
6802991000;0.000 %;DUT 3TH
6802991000;0.000 %;DUT 3TH
6802991000;0.000 %;DUT 3TH
6802999000;1.700 %;DUT 3TH
6802999010;1.700 %;DUT 3TH
6802999090;1.700 %;DUT 3TH
6802999090;1.700 %;DUT 3TH
6802999090;1.700 %;DUT 3TH
6803001000;1.700 %;DUT 3TH
6803009000;1.700 %;DUT 3TH
6803009000;1.700 %;DUT 3TH
6803009000;1.700 %;DUT 3TH
6804100000;0.000 %;DUT 3TH
6804210020;1.700 %;DUT 3TH
6804210090;1.700 %;DUT 3TH
6804210090;1.700 %;DUT 3TH
6804221800;0.000 %;DUT 3TH
6804229000;0.000 %;DUT 3TH
6804230000;0.000 %;DUT 3TH
6804300000;0.000 %;DUT 3TH
6805100000;1.700 %;DUT 3TH
6805200000;1.700 %;DUT 3TH
6805200000;1.700 %;DUT 3TH
6805300000;1.700 %;DUT 3TH
6805300090;1.700 %;DUT 3TH
6806100000;0.000 %;DUT 3TH
6806201000;0.000 %;DUT 3TH
6806201000;0.000 %;DUT 3TH
6806209000;0.000 %;DUT 3TH
6806900000;0.000 %;DUT 3TH
6807100000;0.000 %;DUT 3TH
6807900000;0.000 %;DUT 3TH
6808000000;1.700 %;DUT 3TH
6809110000;1.700 %;DUT 3TH
6809190000;1.700 %;DUT 3TH
6809900000;1.700 %;DUT 3TH
6810111000;1.700 %;DUT 3TH
6810119000;1.700 %;DUT 3TH
6810119000;1.700 %;DUT 3TH
6810190000;1.700 %;DUT 3TH
6810910000;1.700 %;DUT 3TH
6810990000;1.700 %;DUT 3TH
6810990000;1.700 %;DUT 3TH
6811820000;1.700 %;DUT 3TH
6811890000;1.700 %;DUT 3TH
6812910000;3.700 %;DUT 3TH
6812930000;3.700 %;DUT 3TH
6813810010;0.000 %;DUT 3TH
6813810090;2.700 %;DUT 3TH
6813810090;2.700 %;DUT 3TH
6813890005;0.000 %;DUT 3TH
6813890090;2.700 %;DUT 3TH
6814100090;1.700 %;DUT 3TH
6815101000;0.000 %;DUT 3TH
6815109000;0.000 %;DUT 3TH
6815110000;0.000 %;DUT 3TH
6815130000;0.000 %;DUT 3TH
6815190000;0.000 %;DUT 3TH
6815200000;0.000 %;DUT 3TH
6815910000;0.000 %;DUT 3TH
6815990000;0.000 %;DUT 3TH
6815990000;0.000 %;DUT 3TH
6901000000;2.000 %;DUT 3TH
6902100000;2.000 %;DUT 3TH
6902201000;2.000 %;DUT 3TH
6902209100;2.000 %;DUT 3TH
6902209900;2.000 %;DUT 3TH
6902900000;2.000 %;DUT 3TH
6902900090;2.000 %;DUT 3TH
6903100000;5.000 %;DUT 3TH
6903201000;5.000 %;DUT 3TH
6903209000;5.000 %;DUT 3TH
6903909090;5.000 %;DUT 3TH
6904100000;2.000 %;DUT 3TH
6904900000;2.000 %;DUT 3TH
6905100000;0.000 %;DUT 3TH
6906000000;0.000 %;DUT 3TH
6907210000;5.000 %;DUT 3TH
6907220000;5.000 %;DUT 3TH
6907220000;5.000 %;DUT 3TH
6907230000;5.000 %;DUT 3TH
6907300000;5.000 %;DUT 3TH
6907400000;5.000 %;DUT 3TH
6908909900;5.000 %;DUT 3TH
6908909900;5.000 %;DUT 3TH
6909110000;5.000 %;DUT 3TH
6909120000;5.000 %;DUT 3TH
6909190000;5.000 %;DUT 3TH
6909900000;5.000 %;DUT 3TH
6910100000;7.000 %;DUT 3TH
6910900000;7.000 %;DUT 3TH
6911100000;12.000 %;DUT 3TH
6911100010;12.000 %;DUT 3TH
6911100090;12.000 %;DUT 3TH
6911100090;12.000 %;DUT 3TH
6911900000;12.000 %;DUT 3TH
6912002111;5.000 %;DUT 3TH
6912002119;5.000 %;DUT 3TH
6912002191;5.000 %;DUT 3TH
6912002191;5.000 %;DUT 3TH
6912002199;5.000 %;DUT 3TH
6912002300;5.500 %;DUT 3TH
6912002310;5.500 %;DUT 3TH
6912002390;5.500 %;DUT 3TH
6912002500;9.000 %;DUT 3TH
6912002510;9.000 %;DUT 3TH
6912002590;9.000 %;DUT 3TH
6912002900;7.000 %;DUT 3TH
6912002910;7.000 %;DUT 3TH
6912002990;7.000 %;DUT 3TH
6912008110;5.000 %;DUT 3TH
6912008190;5.000 %;DUT 3TH
6912008300;5.500 %;DUT 3TH
6912008500;9.000 %;DUT 3TH
6912008900;7.000 %;DUT 3TH
6912008900;7.000 %;DUT 3TH
6912008900;7.000 %;DUT 3TH
6913100010;6.000 %;DUT 3TH
6913100090;6.000 %;DUT 3TH
6913901010;3.500 %;DUT 3TH
6913901090;3.500 %;DUT 3TH
6913909300;6.000 %;DUT 3TH
6913909310;6.000 %;DUT 3TH
6913909390;6.000 %;DUT 3TH
6913909800;6.000 %;DUT 3TH
6913909890;6.000 %;DUT 3TH
6914100000;5.000 %;DUT 3TH
6914900000;3.000 %;DUT 3TH
6914900010;3.000 %;DUT 3TH
6914900090;3.000 %;DUT 3TH
6914900090;3.000 %;DUT 3TH
7001001000;0.000 %;DUT 3TH
7001009100;3.000 %;DUT 3TH
7001009900;0.000 %;DUT 3TH
7002100000;3.000 %;DUT 3TH
7002201000;3.000 %;DUT 3TH
7002310000;3.000 %;DUT 3TH
7003129900;3.800 % MIN 0.600 EUR DTN G;DUT 3TH
7003199000;3.800 % MIN 0.600 EUR DTN G;DUT 3TH
7003200000;3.800 % MIN 0.400 EUR DTN G;DUT 3TH
7003300000;3.000 %;DUT 3TH
7004908000;4.400 % MIN 0.400 EUR DTN G;DUT 3TH
7004908090;4.400 % MIN 0.400 EUR DTN G;DUT 3TH
7005103000;2.000 %;DUT 3TH
7005212500;2.000 %;DUT 3TH
7005213000;2.000 %;DUT 3TH
7005218000;2.000 %;DUT 3TH
7005292500;2.000 %;DUT 3TH
7005298000;2.000 %;DUT 3TH
7005300000;2.000 %;DUT 3TH
7006009000;3.000 %;DUT 3TH
7006009090;3.000 %;DUT 3TH
7007111000;3.000 %;DUT 3TH
7007111010;3.000 %;DUT 3TH
7007111090;3.000 %;DUT 3TH
7007119000;3.000 %;DUT 3TH
7007119000;3.000 %;DUT 3TH
7007191000;3.000 %;DUT 3TH
7007192000;3.000 %;DUT 3TH
7007198095;3.000 %;DUT 3TH
7007212000;3.000 %;DUT 3TH
7007218090;3.000 %;DUT 3TH
7007218090;3.000 %;DUT 3TH
7007290000;3.000 %;DUT 3TH
7007290090;3.000 %;DUT 3TH
7008002000;3.000 %;DUT 3TH
7008008100;3.000 %;DUT 3TH
7008008900;3.000 %;DUT 3TH
7009100000;4.000 %;DUT 3TH
7009100030;4.000 %;DUT 3TH
7009100050;4.000 %;DUT 3TH
7009100090;4.000 %;DUT 3TH
7009910000;4.000 %;DUT 3TH
7009910010;4.000 %;DUT 3TH
7009910090;4.000 %;DUT 3TH
7009910090;4.000 %;DUT 3TH
7009910090;4.000 %;DUT 3TH
7009920000;4.000 %;DUT 3TH
7009920000;4.000 %;DUT 3TH
7010100000;3.000 %;DUT 3TH
7010200000;5.000 %;DUT 3TH
7010901000;5.000 %;DUT 3TH
7010902100;5.000 %;DUT 3TH
7010903100;5.000 %;DUT 3TH
7010904100;5.000 %;DUT 3TH
7010904300;5.000 %;DUT 3TH
7010904500;5.000 %;DUT 3TH
7010904700;5.000 %;DUT 3TH
7010905100;5.000 %;DUT 3TH
7010905300;5.000 %;DUT 3TH
7010905500;5.000 %;DUT 3TH
7010905700;5.000 %;DUT 3TH
7010906100;5.000 %;DUT 3TH
7010906700;5.000 %;DUT 3TH
7010907900;5.000 %;DUT 3TH
7010909100;5.000 %;DUT 3TH
7010909900;5.000 %;DUT 3TH
7010909900;5.000 %;DUT 3TH
7011100000;4.000 %;DUT 3TH
7011900000;4.000 %;DUT 3TH
7013100000;11.000 %;DUT 3TH
7013229000;11.000 %;DUT 3TH
7013289000;11.000 %;DUT 3TH
7013331100;11.000 %;DUT 3TH
7013339100;11.000 %;DUT 3TH
7013371000;11.000 %;DUT 3TH
7013375100;11.000 %;DUT 3TH
7013379100;11.000 %;DUT 3TH
7013379900;11.000 %;DUT 3TH
7013411000;11.000 %;DUT 3TH
7013419000;11.000 %;DUT 3TH
7013420000;11.000 %;DUT 3TH
7013491000;11.000 %;DUT 3TH
7013499100;11.000 %;DUT 3TH
7013499900;11.000 %;DUT 3TH
7013499900;11.000 %;DUT 3TH
7013911000;11.000 %;DUT 3TH
7013919000;11.000 %;DUT 3TH
7013990000;11.000 %;DUT 3TH
7013990010;11.000 %;DUT 3TH
7013990090;11.000 %;DUT 3TH
7014000010;3.000 %;DUT 3TH
7014000090;3.000 %;DUT 3TH
7016100000;8.000 %;DUT 3TH
7016904000;3.000 % MIN 1.200 EUR DTN G;DUT 3TH
7016907000;3.000 % MIN 1.200 EUR DTN G;DUT 3TH
7017200000;3.000 %;DUT 3TH
7017900000;3.000 %;DUT 3TH
7018101990;7.000 %;DUT 3TH
7018103000;0.000 %;DUT 3TH
7018105100;0.000 %;DUT 3TH
7018109000;3.000 %;DUT 3TH
7018909000;6.000 %;DUT 3TH
7019110000;7.000 %;DUT 3TH
7019120019;7.000 %;DUT 3TH
7019130000;7.000 %;DUT 3TH
7019150000;7.000 %;DUT 3TH
7019190000;7.000 %;DUT 3TH
7019190010;7.000 %;DUT 3TH
7019190030;7.000 %;DUT 3TH
7019190085;7.000 %;DUT 3TH
7019190090;7.000 %;DUT 3TH
7019191000;7.000 %;DUT 3TH
7019191090;7.000 %;DUT 3TH
7019199000;7.000 %;DUT 3TH
7019310090;7.000 %;DUT 3TH
7019320090;5.000 %;DUT 3TH
7019390050;5.000 %;DUT 3TH
7019390080;5.000 %;DUT 3TH
7019390085;5.000 %;DUT 3TH
7019390090;5.000 %;DUT 3TH
7019400050;7.000 %;DUT 3TH
7019510090;7.000 %;DUT 3TH
7019520010;7.000 %;DUT 3TH
7019520010;7.000 %;DUT 3TH
7019590011;7.000 %;DUT 3TH
7019590019;7.000 %;DUT 3TH
7019590085;7.000 %;DUT 3TH
7019590090;7.000 %;DUT 3TH
7019620000;5.000 %;DUT 3TH
7019630000;7.000 %;DUT 3TH
7019640000;7.000 %;DUT 3TH
7019640085;7.000 %;DUT 3TH
7019650000;7.000 %;DUT 3TH
7019650085;7.000 %;DUT 3TH
7019660085;7.000 %;DUT 3TH
7019699000;7.000 %;DUT 3TH
7019801020;5.000 %;DUT 3TH
7019809000;7.000 %;DUT 3TH
7019900000;7.000 %;DUT 3TH
7019900030;7.000 %;DUT 3TH
7019900050;7.000 %;DUT 3TH
7019900085;7.000 %;DUT 3TH
7019900090;7.000 %;DUT 3TH
7019900090;7.000 %;DUT 3TH
7020000800;6.000 %;DUT 3TH
7020001090;3.000 %;DUT 3TH
7020003000;3.000 %;DUT 3TH
7020008000;3.000 %;DUT 3TH
7101100000;0.000 %;DUT 3TH
7101220000;0.000 %;DUT 3TH
7102100000;0.000 %;DUT 3TH
7102290000;0.000 %;DUT 3TH
7102390000;0.000 %;DUT 3TH
7103100000;0.000 %;DUT 3TH
7103990000;0.000 %;DUT 3TH
7104100000;0.000 %;DUT 3TH
7104209000;0.000 %;DUT 3TH
7104900000;0.000 %;DUT 3TH
7104990000;0.000 %;DUT 3TH
7106910000;0.000 %;DUT 3TH
7106920000;0.000 %;DUT 3TH
7108120000;0.000 %;DUT 3TH
7108131000;0.000 %;DUT 3TH
7108138000;0.000 %;DUT 3TH
7108200000;0.000 %;DUT 3TH
7109000000;0.000 %;DUT 3TH
7110110000;0.000 %;DUT 3TH
7110191000;0.000 %;DUT 3TH
7110210000;0.000 %;DUT 3TH
7110310000;0.000 %;DUT 3TH
7110390000;0.000 %;DUT 3TH
7110410000;0.000 %;DUT 3TH
7112910000;0.000 %;DUT 3TH
7112920000;0.000 %;DUT 3TH
7112990000;0.000 %;DUT 3TH
7112990000;0.000 %;DUT 3TH
7112990000;0.000 %;DUT 3TH
7112990000;0.000 %;DUT 3TH
7113110000;2.500 %;DUT 3TH
7113190000;2.500 %;DUT 3TH
7113200000;4.000 %;DUT 3TH
7114110000;2.000 %;DUT 3TH
7114200000;2.000 %;DUT 3TH
7115100000;0.000 %;DUT 3TH
7116100000;0.000 %;DUT 3TH
7116201100;0.000 %;DUT 3TH
7116208000;2.500 %;DUT 3TH
7117110000;4.000 %;DUT 3TH
7117190090;4.000 %;DUT 3TH
7117900000;4.000 %;DUT 3TH
7118100000;0.000 %;DUT 3TH
7118900000;0.000 %;DUT 3TH
7202210000;5.700 %;DUT 3TH
7202500000;2.700 %;DUT 3TH
7202920000;2.700 %;DUT 3TH
7203100000;0.000 %;DUT 3TH
7204100000;0.000 %;DUT 3TH
7204211010;0.000 %;DUT 3TH
7204211090;0.000 %;DUT 3TH
7204219090;0.000 %;DUT 3TH
7204290010;0.000 %;DUT 3TH
7204290090;0.000 %;DUT 3TH
7204300090;0.000 %;DUT 3TH
7204411090;0.000 %;DUT 3TH
7204419990;0.000 %;DUT 3TH
7204491090;0.000 %;DUT 3TH
7204499000;0.000 %;DUT 3TH
7204499010;0.000 %;DUT 3TH
7204499090;0.000 %;DUT 3TH
7205100000;0.000 %;DUT 3TH
7205210000;0.000 %;DUT 3TH
7205290000;0.000 %;DUT 3TH
7206100000;0.000 %;DUT 3TH
7207191200;0.000 %;DUT 3TH
7207198000;0.000 %;DUT 3TH
7207203200;0.000 %;DUT 3TH
7207205200;0.000 %;DUT 3TH
7207208000;0.000 %;DUT 3TH
7207208000;0.000 %;DUT 3TH
7207208090;0.000 %;DUT 3TH
7208100000;0.000 %;DUT 3TH
7208250000;0.000 %;DUT 3TH
7208260000;0.000 %;DUT 3TH
7208270000;0.000 %;DUT 3TH
7208360000;0.000 %;DUT 3TH
7208370010;0.000 %;DUT 3TH
7208370090;0.000 %;DUT 3TH
7208380090;0.000 %;DUT 3TH
7208390090;0.000 %;DUT 3TH
7208512010;0.000 %;DUT 3TH
7208519100;0.000 %;DUT 3TH
7208539000;0.000 %;DUT 3TH
7208902000;0.000 %;DUT 3TH
7208908000;0.000 %;DUT 3TH
7208908090;0.000 %;DUT 3TH
7209150090;0.000 %;DUT 3TH
7209169000;0.000 %;DUT 3TH
7209179000;0.000 %;DUT 3TH
7209250000;0.000 %;DUT 3TH
7209279000;0.000 %;DUT 3TH
7209902000;0.000 %;DUT 3TH
7210128000;0.000 %;DUT 3TH
7210128090;0.000 %;DUT 3TH
7210200000;0.000 %;DUT 3TH
7210300010;0.000 %;DUT 3TH
7210300090;0.000 %;DUT 3TH
7210490020;0.000 %;DUT 3TH
7210490030;0.000 %;DUT 3TH
7210490080;0.000 %;DUT 3TH
7210500000;0.000 %;DUT 3TH
7210500090;0.000 %;DUT 3TH
7210701091;0.000 %;DUT 3TH
7210708000;0.000 %;DUT 3TH
7210708011;0.000 %;DUT 3TH
7210708019;0.000 %;DUT 3TH
7210708019;0.000 %;DUT 3TH
7210708095;0.000 %;DUT 3TH
7210708099;0.000 %;DUT 3TH
7210908092;0.000 %;DUT 3TH
7210908099;0.000 %;DUT 3TH
7211130000;0.000 %;DUT 3TH
7211190090;0.000 %;DUT 3TH
7211233091;0.000 %;DUT 3TH
7211233099;0.000 %;DUT 3TH
7211238000;0.000 %;DUT 3TH
7211290000;0.000 %;DUT 3TH
7211902000;0.000 %;DUT 3TH
7211908090;0.000 %;DUT 3TH
7212109090;0.000 %;DUT 3TH
7212200090;0.000 %;DUT 3TH
7212300000;0.000 %;DUT 3TH
7212300080;0.000 %;DUT 3TH
7212408000;0.000 %;DUT 3TH
7212408001;0.000 %;DUT 3TH
7212408091;0.000 %;DUT 3TH
7212408099;0.000 %;DUT 3TH
7212509090;0.000 %;DUT 3TH
7212600000;0.000 %;DUT 3TH
7213200000;0.000 %;DUT 3TH
7213912000;0.000 %;DUT 3TH
7214200080;0.000 %;DUT 3TH
7214911090;0.000 %;DUT 3TH
7214993100;0.000 %;DUT 3TH
7214993900;0.000 %;DUT 3TH
7214995000;0.000 %;DUT 3TH
7214997100;0.000 %;DUT 3TH
7215501900;0.000 %;DUT 3TH
7215508000;0.000 %;DUT 3TH
7215900010;0.000 %;DUT 3TH
7215900090;0.000 %;DUT 3TH
7216100000;0.000 %;DUT 3TH
7216210000;0.000 %;DUT 3TH
7216220000;0.000 %;DUT 3TH
7216311000;0.000 %;DUT 3TH
7216319000;0.000 %;DUT 3TH
7216321100;0.000 %;DUT 3TH
7216321900;0.000 %;DUT 3TH
7216329900;0.000 %;DUT 3TH
7216331000;0.000 %;DUT 3TH
7216339000;0.000 %;DUT 3TH
7216401000;0.000 %;DUT 3TH
7216501000;0.000 %;DUT 3TH
7216509100;0.000 %;DUT 3TH
7216509900;0.000 %;DUT 3TH
7216619000;0.000 %;DUT 3TH
7216911000;0.000 %;DUT 3TH
7216918000;0.000 %;DUT 3TH
7216990090;0.000 %;DUT 3TH
7217109090;0.000 %;DUT 3TH
7217201000;0.000 %;DUT 3TH
7217203000;0.000 %;DUT 3TH
7217205000;0.000 %;DUT 3TH
7217209090;0.000 %;DUT 3TH
7217304900;0.000 %;DUT 3TH
7217902000;0.000 %;DUT 3TH
7217905000;0.000 %;DUT 3TH
7217909000;0.000 %;DUT 3TH
7218100000;0.000 %;DUT 3TH
7218991900;0.000 %;DUT 3TH
7218992000;0.000 %;DUT 3TH
7218998000;0.000 %;DUT 3TH
7219121090;0.000 %;DUT 3TH
7219131090;0.000 %;DUT 3TH
7219211000;0.000 %;DUT 3TH
7219219000;0.000 %;DUT 3TH
7219221000;0.000 %;DUT 3TH
7219221090;0.000 %;DUT 3TH
7219230000;0.000 %;DUT 3TH
7219230090;0.000 %;DUT 3TH
7219310000;0.000 %;DUT 3TH
7219310090;0.000 %;DUT 3TH
7219321000;0.000 %;DUT 3TH
7219321010;0.000 %;DUT 3TH
7219321090;0.000 %;DUT 3TH
7219329000;0.000 %;DUT 3TH
7219331000;0.000 %;DUT 3TH
7219331010;0.000 %;DUT 3TH
7219331090;0.000 %;DUT 3TH
7219339000;0.000 %;DUT 3TH
7219341000;0.000 %;DUT 3TH
7219341010;0.000 %;DUT 3TH
7219341090;0.000 %;DUT 3TH
7219349000;0.000 %;DUT 3TH
7219351010;0.000 %;DUT 3TH
7219359000;0.000 %;DUT 3TH
7219902000;0.000 %;DUT 3TH
7219908000;0.000 %;DUT 3TH
7219908000;0.000 %;DUT 3TH
7219908010;0.000 %;DUT 3TH
7220120000;0.000 %;DUT 3TH
7220202100;0.000 %;DUT 3TH
7220202900;0.000 %;DUT 3TH
7220204100;0.000 %;DUT 3TH
7220204190;0.000 %;DUT 3TH
7220204900;0.000 %;DUT 3TH
7220208100;0.000 %;DUT 3TH
7220208900;0.000 %;DUT 3TH
7220902000;0.000 %;DUT 3TH
7220908000;0.000 %;DUT 3TH
7220908000;0.000 %;DUT 3TH
7220908000;0.000 %;DUT 3TH
7220908090;0.000 %;DUT 3TH
7222111100;0.000 %;DUT 3TH
7222111900;0.000 %;DUT 3TH
7222118100;0.000 %;DUT 3TH
7222118900;0.000 %;DUT 3TH
7222191000;0.000 %;DUT 3TH
7222199000;0.000 %;DUT 3TH
7222201100;0.000 %;DUT 3TH
7222201900;0.000 %;DUT 3TH
7222202100;0.000 %;DUT 3TH
7222202900;0.000 %;DUT 3TH
7222203100;0.000 %;DUT 3TH
7222208100;0.000 %;DUT 3TH
7222208900;0.000 %;DUT 3TH
7222305100;0.000 %;DUT 3TH
7222309100;0.000 %;DUT 3TH
7222309790;0.000 %;DUT 3TH
7222401000;0.000 %;DUT 3TH
7222405000;0.000 %;DUT 3TH
7222409000;0.000 %;DUT 3TH
7222409010;0.000 %;DUT 3TH
7222409090;0.000 %;DUT 3TH
7223001100;0.000 %;DUT 3TH
7223001900;0.000 %;DUT 3TH
7223009100;0.000 %;DUT 3TH
7223009900;0.000 %;DUT 3TH
7224109000;0.000 %;DUT 3TH
7224900200;0.000 %;DUT 3TH
7224900299;0.000 %;DUT 3TH
7224903800;0.000 %;DUT 3TH
7224909000;0.000 %;DUT 3TH
7225110011;0.000 %;DUT 3TH
7225309000;0.000 %;DUT 3TH
7225401200;0.000 %;DUT 3TH
7225404000;0.000 %;DUT 3TH
7225406000;0.000 %;DUT 3TH
7225409000;0.000 %;DUT 3TH
7225508000;0.000 %;DUT 3TH
7225910000;0.000 %;DUT 3TH
7225920080;0.000 %;DUT 3TH
7226919100;0.000 %;DUT 3TH
7226919900;0.000 %;DUT 3TH
7226991000;0.000 %;DUT 3TH
7226993000;0.000 %;DUT 3TH
7226997096;0.000 %;DUT 3TH
7228105000;0.000 %;DUT 3TH
7228109000;0.000 %;DUT 3TH
7228201000;0.000 %;DUT 3TH
7228209100;0.000 %;DUT 3TH
7228304900;0.000 %;DUT 3TH
7228306190;0.000 %;DUT 3TH
7228306990;0.000 %;DUT 3TH
7228308900;0.000 %;DUT 3TH
7228401000;0.000 %;DUT 3TH
7228409000;0.000 %;DUT 3TH
7228504000;0.000 %;DUT 3TH
7228608090;0.000 %;DUT 3TH
7229200000;0.000 %;DUT 3TH
7229909000;0.000 %;DUT 3TH
7301200000;0.000 %;DUT 3TH
7302102200;0.000 %;DUT 3TH
7302105000;0.000 %;DUT 3TH
7302109000;0.000 %;DUT 3TH
7302900000;0.000 %;DUT 3TH
7303001090;3.200 %;DUT 3TH
7303009090;3.200 %;DUT 3TH
7304110010;0.000 %;DUT 3TH
7304110090;0.000 %;DUT 3TH
7304191020;0.000 %;DUT 3TH
7304191080;0.000 %;DUT 3TH
7304193020;0.000 %;DUT 3TH
7304193080;0.000 %;DUT 3TH
7304199000;0.000 %;DUT 3TH
7304230080;0.000 %;DUT 3TH
7304291020;0.000 %;DUT 3TH
7304291080;0.000 %;DUT 3TH
7304293000;0.000 %;DUT 3TH
7304293020;0.000 %;DUT 3TH
7304299000;0.000 %;DUT 3TH
7304299010;0.000 %;DUT 3TH
7304312000;0.000 %;DUT 3TH
7304312095;0.000 %;DUT 3TH
7304318030;0.000 %;DUT 3TH
7304318099;0.000 %;DUT 3TH
7304318099;0.000 %;DUT 3TH
7304318099;0.000 %;DUT 3TH
7304395000;0.000 %;DUT 3TH
7304395099;0.000 %;DUT 3TH
7304398200;0.000 %;DUT 3TH
7304398299;0.000 %;DUT 3TH
7304398300;0.000 %;DUT 3TH
7304398380;0.000 %;DUT 3TH
7304398800;0.000 %;DUT 3TH
7304399230;0.000 %;DUT 3TH
7304399299;0.000 %;DUT 3TH
7304399380;0.000 %;DUT 3TH
7304399800;0.000 %;DUT 3TH
7304410090;0.000 %;DUT 3TH
7304410099;0.000 %;DUT 3TH
7304498300;0.000 %;DUT 3TH
7304498390;0.000 %;DUT 3TH
7304498500;0.000 %;DUT 3TH
7304498900;0.000 %;DUT 3TH
7304498990;0.000 %;DUT 3TH
7304499390;0.000 %;DUT 3TH
7304499990;0.000 %;DUT 3TH
7304511000;0.000 %;DUT 3TH
7304518120;0.000 %;DUT 3TH
7304518900;0.000 %;DUT 3TH
7304598200;0.000 %;DUT 3TH
7304598299;0.000 %;DUT 3TH
7304598300;0.000 %;DUT 3TH
7304598380;0.000 %;DUT 3TH
7304598900;0.000 %;DUT 3TH
7304599900;0.000 %;DUT 3TH
7304900091;0.000 %;DUT 3TH
7304900099;0.000 %;DUT 3TH
7305110000;0.000 %;DUT 3TH
7305120000;0.000 %;DUT 3TH
7305310000;0.000 %;DUT 3TH
7305390000;0.000 %;DUT 3TH
7305900000;0.000 %;DUT 3TH
7306110000;0.000 %;DUT 3TH
7306111000;0.000 %;DUT 3TH
7306119000;0.000 %;DUT 3TH
7306190000;0.000 %;DUT 3TH
7306191000;0.000 %;DUT 3TH
7306199000;0.000 %;DUT 3TH
7306301100;0.000 %;DUT 3TH
7306301100;0.000 %;DUT 3TH
7306301200;0.000 %;DUT 3TH
7306301800;0.000 %;DUT 3TH
7306301900;0.000 %;DUT 3TH
7306301900;0.000 %;DUT 3TH
7306301990;0.000 %;DUT 3TH
7306304120;0.000 %;DUT 3TH
7306307280;0.000 %;DUT 3TH
7306307290;0.000 %;DUT 3TH
7306307780;0.000 %;DUT 3TH
7306307790;0.000 %;DUT 3TH
7306308000;0.000 %;DUT 3TH
7306308090;0.000 %;DUT 3TH
7306308090;0.000 %;DUT 3TH
7306402000;0.000 %;DUT 3TH
7306408000;0.000 %;DUT 3TH
7306611000;0.000 %;DUT 3TH
7306619200;0.000 %;DUT 3TH
7306619900;0.000 %;DUT 3TH
7306699000;0.000 %;DUT 3TH
7306900000;0.000 %;DUT 3TH
7306900000;0.000 %;DUT 3TH
7307111000;3.700 %;DUT 3TH
7307119000;3.700 %;DUT 3TH
7307191000;3.700 %;DUT 3TH
7307191010;3.700 %;DUT 3TH
7307191020;3.700 %;DUT 3TH
7307191030;3.700 %;DUT 3TH
7307191040;3.700 %;DUT 3TH
7307191045;3.700 %;DUT 3TH
7307191090;3.700 %;DUT 3TH
7307191090;3.700 %;DUT 3TH
7307191090;3.700 %;DUT 3TH
7307191090;3.700 %;DUT 3TH
7307199000;3.700 %;DUT 3TH
7307199010;3.700 %;DUT 3TH
7307199090;3.700 %;DUT 3TH
7307210000;3.700 %;DUT 3TH
7307210090;3.700 %;DUT 3TH
7307221000;0.000 %;DUT 3TH
7307221090;0.000 %;DUT 3TH
7307229090;3.700 %;DUT 3TH
7307231055;3.700 %;DUT 3TH
7307231085;3.700 %;DUT 3TH
7307239000;3.700 %;DUT 3TH
7307239055;3.700 %;DUT 3TH
